时间,广告位类型,广告位,广告展示数,点击量,预计收入,千次展示收益,点击率
2018/12/6,开屏,寻光-联想-开屏,8,0,0.02,2.5,0.00%
2018/12/6,插屏,吃鸡大英雄-tap-插屏,212,3,0.25,1.18,1.42%
2018/12/6,开屏,开心玻璃杯-小米-开屏,6,0,0.01,1.67,0.00%
2018/12/6,原生,保护气球-华为-开屏（原）,"2,656",140,11.12,4.19,5.27%
2018/12/6,Banner,飞刀射击-4399-横幅,103,1,0.08,0.78,0.97%
2018/12/6,开屏,守护你前行-ios-开屏,24,5,0.77,32.08,20.83%
2018/12/6,开屏,疯狂投篮-应用宝-开屏,36,2,0.28,7.78,5.56%
2018/12/6,插屏,六角拼拼-联想-插屏,140,6,0.68,4.86,4.29%
2018/12/6,Banner,开心玻璃杯-中兴-横幅,"19,809",45,5.59,0.28,0.23%
2018/12/6,开屏,球与方块-ios-开屏,2,1,0.08,40,50.00%
2018/12/6,插屏,线条飞跃-tap-插屏,101,4,0.61,6.04,3.96%
2018/12/6,开屏,假游戏2-开屏,28,2,0.34,12.14,7.14%
2018/12/6,开屏,线条飞跃-好游-开屏,12,0,0,0,0.00%
2018/12/6,原生,球球跳-oppo-插屏(原),573,123,19.97,34.85,21.47%
2018/12/6,开屏,线条飞跃-tap-开屏,13,0,0.01,0.77,0.00%
2018/12/6,开屏,球球大战方块-好游-开屏,5,1,0.18,36,20.00%
2018/12/6,Banner,指尖飞车-好游-横幅,10,1,0.01,1,10.00%
2018/12/6,原生,开心玻璃杯-wifi-开屏(原),115,1,0.28,2.43,0.87%
2018/12/6,Banner,飞刀射击-小米-横幅,374,7,1.31,3.5,1.87%
2018/12/6,插屏,面条滑溜溜-联想-插屏,192,14,1.42,7.4,7.29%
2018/12/6,原生,线条飞跃-vivo-插屏(原),312,64,9.46,30.32,20.51%
2018/12/6,原生,芝士就是力量-小米-开屏（原）,547,12,0.91,1.66,2.19%
2018/12/6,原生,吃鸡大英雄-中兴-插屏(原),533,48,1.45,2.72,9.01%
2018/12/6,开屏,线条飞跃-小米-开屏,15,1,0.17,11.33,6.67%
2018/12/6,插屏,寻光-小米-插屏,45,1,0.03,0.67,2.22%
2018/12/6,插屏,纽扣的游戏-oppo-插屏,"4,160",257,17.46,4.2,6.18%
2018/12/6,插屏,球球大战方块-联想-插屏,27,4,0.18,6.67,14.81%
2018/12/6,原生,芝士就是力量-4399-插屏(原),34,1,0.15,4.41,2.94%
2018/12/6,Banner,跳弹-OPPO-横幅-新,0,0,0,0,0.00%
2018/12/6,Banner,奇妙的森林-金立游戏-横幅,4,0,0,0,0.00%
2018/12/6,插屏,FreeStyle-联想-插屏,4,0,0,0,0.00%
2018/12/6,插屏,奇妙的森林-联想-插屏,0,0,0,0,0.00%
2018/12/6,开屏,全民跳一跳-oppo-开屏,336,40,5.19,15.45,11.90%
2018/12/6,插屏,纽扣的游戏-百度-插屏,0,0,0,0,0.00%
2018/12/6,开屏,羽毛球大乱斗-开屏,34,4,0.5,14.71,11.76%
2018/12/6,开屏,寻光-魅族-开屏,9,0,0.04,4.44,0.00%
2018/12/6,插屏,全民跳跳跳-taptap-插屏,8,1,0.01,1.25,12.50%
2018/12/6,Banner,面条滑溜溜-qihoo-横幅,393,2,0.24,0.61,0.51%
2018/12/6,插屏,暖暖换装物语-插屏,0,0,0,0,0.00%
2018/12/6,插屏,指尖飞车-qihoo-插屏,15,1,0.02,1.33,6.67%
2018/12/6,插屏,吃鸡大英雄-联想-插屏,7,0,0.01,1.43,0.00%
2018/12/6,Banner,飞刀射击-oppo-横幅,"2,450",22,2.64,1.08,0.90%
2018/12/6,原生,贪吃蛇-联想-退出广告-自,1,0,0,0,0.00%
2018/12/6,开屏,十字绣-oppo-开屏,45,6,0.69,15.33,13.33%
2018/12/6,插屏,指尖陀螺-小米-插屏,373,13,1.39,3.73,3.49%
2018/12/6,Banner,欢乐球球-联想-横幅,149,1,0.07,0.47,0.67%
2018/12/6,原生,贪吃蛇大战2048-小米-开屏(原),106,8,1.9,17.92,7.55%
2018/12/6,Banner,指尖陀螺-联想-横幅,87,3,0.4,4.6,3.45%
2018/12/6,Banner,贪吃蛇大战2048-三星-横幅,213,2,0.26,1.22,0.94%
2018/12/6,插屏,飞刀射击-oppo-插屏,1,0,0,0,0.00%
2018/12/6,原生,十字绣-4399-插屏(原),700,94,15.78,22.54,13.43%
2018/12/6,插屏,i6066-插屏,33,0,0.08,2.42,0.00%
2018/12/6,插屏,开心玻璃杯-小米-插屏,9,0,0.01,1.11,0.00%
2018/12/6,原生,芝士就是力量-百度-开屏(原),3,0,0.01,3.33,0.00%
2018/12/6,开屏,开心玻璃杯-oppo-开屏,141,13,1.65,11.7,9.22%
2018/12/6,Banner,一球爆破-小米-横幅,12,0,0,0,0.00%
2018/12/6,插屏,跳弹-阿里云-插屏-新,0,0,0,0,0.00%
2018/12/6,开屏,贪吃蛇大战2048-九游-开屏,1,0,0,0,0.00%
2018/12/6,开屏,滚动的球球-小米-开屏,2,0,0,0,0.00%
2018/12/6,Banner,一球爆破-联想-横幅,1,0,0,0,0.00%
2018/12/6,Banner,十字绣-vivo-横幅,"16,894",46,6.17,0.37,0.27%
2018/12/6,开屏,滑稽大冒险-开屏,25,0,0.01,0.4,0.00%
2018/12/6,开屏,奇妙的森林-金立游戏-开屏,2,0,0.01,5,0.00%
2018/12/6,原生,保护气球-oppo-插屏(原生),"2,704",387,26.97,9.97,14.31%
2018/12/6,原生,疯狂投篮-通用-退出广告-自,16,0,0,0,0.00%
2018/12/6,Banner,芝士就是力量-4399-横幅,36,0,0,0,0.00%
2018/12/6,开屏,指尖陀螺-oppo-开屏,"6,853",491,40.27,5.88,7.16%
2018/12/6,插屏,飞刀射击-vivo-插屏,615,27,4.07,6.62,4.39%
2018/12/6,Banner,球球跳一跳-百度-横幅,33,0,0,0,0.00%
2018/12/6,原生,魅影车手-oppo-插屏(原),"3,619",442,19.49,5.39,12.21%
2018/12/6,Banner,吃鸡大英雄-联想-横幅,8,0,0,0,0.00%
2018/12/6,Banner,指尖飞车-vivo-横幅,897,1,0.31,0.35,0.11%
2018/12/6,开屏,开心玻璃杯-vivo-开屏,499,22,3.86,7.74,4.41%
2018/12/6,原生,十字绣-vivo-开屏（自）,"2,018",135,20.12,9.97,6.69%
2018/12/6,插屏,球球跳一跳-百度-插屏,15,1,0.03,2,6.67%
2018/12/6,Banner,保护气球-4399-横幅,"5,560",24,2.87,0.52,0.43%
2018/12/6,原生,贪吃蛇大战2048-小米-插屏(原),197,41,3.45,17.51,20.81%
2018/12/6,Banner,指尖飞车-应用宝-横幅,23,0,0,0,0.00%
2018/12/6,Banner,欢乐打豆豆-应用宝-横幅,"4,396",15,2.03,0.46,0.34%
2018/12/6,开屏,寻光-百度-开屏,35,3,0.33,9.43,8.57%
2018/12/6,Banner,贪吃蛇大战2048-vivo-横幅,"1,196",9,1.07,0.89,0.75%
2018/12/6,插屏,红心大战接龙-金立游戏-插屏,344,21,1.24,3.6,6.10%
2018/12/6,插屏,指尖飞车-应用宝-插屏,91,3,0.45,4.95,3.30%
2018/12/6,Banner,指尖陀螺-oppo-横幅,"12,652",292,17.84,1.41,2.31%
2018/12/6,原生,疯狂投篮-oppo-开屏(原),"1,241",183,17.06,13.75,14.75%
2018/12/6,Banner,疯狂投篮-vivo-横幅,"3,014",81,7.08,2.35,2.69%
2018/12/6,Banner,纽扣的游戏-联想-横幅,51,0,0.01,0.2,0.00%
2018/12/6,Banner,开心玻璃杯-小米-横幅,"5,305",11,1.4,0.26,0.21%
2018/12/6,插屏,芝士就是力量-联想-插屏,208,3,0.34,1.63,1.44%
2018/12/6,开屏,飞刀射击-oppo-开屏,12,3,0.39,32.5,25.00%
2018/12/6,插屏,忍者跳跃：跳伞大师-插屏,0,0,0,0,0.00%
2018/12/6,插屏,贪吃蛇大战2048-三星-插屏,142,7,1.11,7.82,4.93%
2018/12/6,开屏,线条飞跃-联想-开屏,2,0,0,0,0.00%
2018/12/6,插屏,六角拼拼-oppo-插屏,992,31,3.06,3.08,3.13%
2018/12/6,原生,完美贴合-oppo-开屏(原),239,14,1.78,7.45,5.86%
2018/12/6,Banner,球球跳-vivo-横幅,"2,667",25,3.98,1.49,0.94%
2018/12/6,插屏,贪吃蛇大战2048-九游-插屏,8,1,0.13,16.25,12.50%
2018/12/6,原生,纽扣的游戏-4399-开屏(原),51,3,0.32,6.27,5.88%
2018/12/6,原生,面条滑溜溜-4399-插屏(原),564,87,16.35,28.99,15.43%
2018/12/6,Banner,面条滑溜溜-oppo-横幅,"1,170",6,0.92,0.79,0.51%
2018/12/6,插屏,欢乐打豆豆-三星-插屏,"1,095",45,6.02,5.5,4.11%
2018/12/6,原生,开心玻璃杯-4399-插屏(原),"7,528",628,102.62,13.63,8.34%
2018/12/6,Banner,贪吃蛇大战20484399-banner,226,2,0.21,0.93,0.88%
2018/12/6,插屏,十字绣-联想-插屏,109,13,1.45,13.3,11.93%
2018/12/6,原生,吃鸡大英雄-oppo-开屏(原),"2,663",273,14.1,5.29,10.25%
2018/12/6,插屏,一球爆破-小米-插屏,4,0,0.01,2.5,0.00%
2018/12/6,原生,开心玻璃杯-中兴-开屏(原),94,2,0.26,2.77,2.13%
2018/12/6,原生,开心玻璃杯-wifi2-插屏(原),15,3,0.12,8,20.00%
2018/12/6,插屏,疯狂投篮-通用-插屏,92,2,0.42,4.57,2.17%
2018/12/6,Banner,奇侠怪招-横幅-新,408,4,0.58,1.42,0.98%
2018/12/6,Banner,十字绣-小米-横幅,494,1,0.11,0.22,0.20%
2018/12/6,开屏,一球爆破-oppo-开屏,609,66,7.45,12.23,10.84%
2018/12/6,插屏,一球爆破-oppo-插屏,"1,281",54,3.17,2.47,4.22%
2018/12/6,Banner,芝士就是力量-vivo-横幅,"7,231",12,1.57,0.22,0.17%
2018/12/6,原生,跳弹-4399-退出广告-自,6,0,0,0,0.00%
2018/12/6,Banner,面条滑溜溜-vivo-横幅,"4,861",25,2.69,0.55,0.51%
2018/12/6,Banner,快乐玻璃杯-百度-横幅,"4,105",7,0.8,0.19,0.17%
2018/12/6,Banner,欢乐打豆豆-通用-横幅,"1,706",4,0.2,0.12,0.23%
2018/12/6,开屏,红心大战接龙-vivo-开屏,320,11,1.77,5.53,3.44%
2018/12/6,原生,贪吃蛇大战2048-vivo-开屏(原),260,30,4.67,17.96,11.54%
2018/12/6,Banner,跳弹-通用-横幅,"1,912",5,1.41,0.74,0.26%
2018/12/6,原生,完美贴合-小米-插屏(原),230,18,3.86,16.78,7.83%
2018/12/6,开屏,疯狂投篮-vivo-开屏,337,39,5.43,16.11,11.57%
2018/12/6,Banner,球球大战方块-oppo-横幅,347,2,0.19,0.55,0.58%
2018/12/6,插屏,奇侠怪招-插屏-新,0,0,0,0,0.00%
2018/12/6,Banner,跳弹-阿里云-横幅-新,0,0,0,0,0.00%
2018/12/6,Banner,线条飞跃-联想-横幅,12,0,0.01,0.83,0.00%
2018/12/6,Banner,欢乐打豆豆-qihoo-横幅,322,1,0.01,0.03,0.31%
2018/12/6,原生,疯狂投篮-oppo-插屏(原),"6,811","1,210",58.89,8.65,17.77%
2018/12/6,Banner,面条滑溜溜-小米-横幅,243,5,0.79,3.25,2.06%
2018/12/6,原生,快乐玻璃杯-百度-开屏(原),468,11,2.29,4.89,2.35%
2018/12/6,开屏,红心大战接龙-小米-开屏,951,40,6.86,7.21,4.21%
2018/12/6,插屏,球球大战方块-好游-激励插屏,7,0,0.01,1.43,0.00%
2018/12/6,开屏,八分音符酱-小米-开屏,16,3,0.75,46.88,18.75%
2018/12/6,插屏,疯狂投篮-oppo-插屏,650,29,2.29,3.52,4.46%
2018/12/6,原生,面条滑溜溜-oppo-开屏（自）,8,1,0.03,3.75,12.50%
2018/12/6,Banner,贪吃蛇大战2048-通用-banner,806,5,0.9,1.12,0.62%
2018/12/6,Banner,欢乐球球-tap-横幅,125,3,0.18,1.44,2.40%
2018/12/6,Banner,六角拼拼-oppo-横幅,"4,008",15,2.2,0.55,0.37%
2018/12/6,开屏,吃鸡大英雄-好游-开屏,351,10,1.24,3.53,2.85%
2018/12/6,原生,芝士就是力量-vivo-开屏(原),"3,953",155,18.95,4.79,3.92%
2018/12/6,开屏,球球跳一跳-小米-开屏,6,1,0.21,35,16.67%
2018/12/6,Banner,八分音符酱-vivo-横幅,"11,189",41,7.05,0.63,0.37%
2018/12/6,开屏,指尖陀螺-努比亚-开屏,3,0,0,0,0.00%
2018/12/6,插屏,掌上修仙-插屏,0,0,0,0,0.00%
2018/12/6,Banner,粘住火柴蜘蛛人-4399-横幅,564,4,0.37,0.66,0.71%
2018/12/6,开屏,疯狂投篮-应用宝-激励开屏,9,1,0.08,8.89,11.11%
2018/12/6,原生,十字绣-oppo-插屏（自）,"1,991",471,41.19,20.69,23.66%
2018/12/6,开屏,球球跳一跳-好游-开屏,6,0,0,0,0.00%
2018/12/6,插屏,欢乐球球-4399-插屏,142,7,0.91,6.41,4.93%
2018/12/6,Banner,指尖飞车-4399-横幅,"2,449",17,2.3,0.94,0.69%
2018/12/6,原生,开心玻璃杯-wifi-插屏(原),168,17,0.81,4.82,10.12%
2018/12/6,插屏,贪吃蛇大战2048-联想-插屏,47,5,0.6,12.77,10.64%
2018/12/6,Banner,六角拼拼-小米-横幅,"5,341",24,4.17,0.78,0.45%
2018/12/6,Banner,八分音符酱-oppo-横幅,9,0,0,0,0.00%
2018/12/6,开屏,纽扣的游戏-三星-开屏,241,21,3.8,15.77,8.71%
2018/12/6,原生,保护气球-taptap-开屏(原),130,7,0.94,7.23,5.38%
2018/12/6,插屏,贪吃蛇大战2048-通用-插屏,634,21,2.45,3.86,3.31%
2018/12/6,Banner,贪吃蛇大战2048-金立游戏-横幅,9,0,0,0,0.00%
2018/12/6,Banner,八分音符酱-小米-横幅,"1,539",13,1.18,0.77,0.84%
2018/12/6,插屏,八分音符酱-联想-插屏-新,0,0,0,0,0.00%
2018/12/6,Banner,宝宝爱洗手-oppo-横幅,7,0,0,0,0.00%
2018/12/6,开屏,面条滑溜溜-联想-开屏,143,5,0.58,4.06,3.50%
2018/12/6,Banner,贪吃蛇大战2048hj-hj-横幅,23,0,0.01,0.43,0.00%
2018/12/6,原生,面条滑溜溜-oppo-插屏（自）,10,5,0.31,31,50.00%
2018/12/6,Banner,红心大战接龙-小米-横幅,"6,824",22,3.16,0.46,0.32%
2018/12/6,开屏,保护气球-qihoo-开屏,3,0,0.01,3.33,0.00%
2018/12/6,插屏,八分音符酱-金立-插屏,0,0,0,0,0.00%
2018/12/6,原生,完美贴合-百度-开屏(原),8,0,0.02,2.5,0.00%
2018/12/6,原生,滚动的球球-oppo-开屏(原),233,27,2.26,9.7,11.59%
2018/12/6,开屏,八分音符酱-努比亚-开屏,45,1,0.25,5.56,2.22%
2018/12/6,开屏,十字绣-vivo-开屏,5,1,0.38,76,20.00%
2018/12/6,插屏,皮皮虾我们走-联想-插屏,35,2,0.6,17.14,5.71%
2018/12/6,插屏,欢乐球球-联想-插屏,39,4,0.25,6.41,10.26%
2018/12/6,Banner,十字绣-oppo-横幅,"7,541",33,4.33,0.57,0.44%
2018/12/6,Banner,指尖陀螺-努比亚-横幅,4,0,0,0,0.00%
2018/12/6,原生,粘住火柴蜘蛛人-4399-开屏(原),279,31,3.09,11.08,11.11%
2018/12/6,原生,魅影车手-oppo-开屏(原),492,66,7.36,14.96,13.41%
2018/12/6,开屏,十字绣-金立游戏-激励开屏,45,1,0.12,2.67,2.22%
2018/12/6,开屏,斗图大作战-开屏,4,0,0,0,0.00%
2018/12/6,Banner,粘住火柴蜘蛛人-vivo-横幅,5,0,0,0,0.00%
2018/12/6,插屏,十字绣-应用宝-插屏,652,18,0.82,1.26,2.76%
2018/12/6,Banner,开心玻璃杯-wifi2-横幅,18,0,0.01,0.56,0.00%
2018/12/6,开屏,欢乐球球-联想-开屏,23,5,0.92,40,21.74%
2018/12/6,插屏,球球跳一跳-小米-插屏,23,2,0.12,5.22,8.70%
2018/12/6,插屏,指尖飞车-oppo-插屏,10,0,0.01,1,0.00%
2018/12/6,开屏,贪吃大作战-华为-开屏,136,2,0.21,1.54,1.47%
2018/12/6,开屏,贪吃蛇大战2048-努比亚-开屏,80,6,0.58,7.25,7.50%
2018/12/6,Banner,吃鸡大英雄-中兴-横幅,789,12,0.69,0.87,1.52%
2018/12/6,原生,疯狂投篮4399-退出广告-自,2,0,0,0,0.00%
2018/12/6,开屏,吃鸡大英雄-oppo-开屏,6,1,0.36,60,16.67%
2018/12/6,插屏,贪吃大作战-华为-插屏,682,29,1.26,1.85,4.25%
2018/12/6,开屏,欢乐打豆豆-通用-开屏,72,4,0.59,8.19,5.56%
2018/12/6,插屏,完美贴合-联想-插屏,154,3,0.16,1.04,1.95%
2018/12/6,Banner,粘住火柴蜘蛛人-联想-横幅,142,1,0.01,0.07,0.70%
2018/12/6,Banner,球球跳一跳-qihoo-横幅,192,4,0.72,3.75,2.08%
2018/12/6,Banner,八分音符酱4399-横幅,"1,108",5,0.42,0.38,0.45%
2018/12/6,Banner,芝士就是力量-好游-横幅,"1,008",2,0.21,0.21,0.20%
2018/12/6,Banner,八分音符酱-努比亚-横幅,187,1,0.01,0.05,0.53%
2018/12/6,插屏,十字绣-小米-插屏,933,10,0.93,1,1.07%
2018/12/6,开屏,欢乐打豆豆-小米-激励开屏,51,4,0.76,14.9,7.84%
2018/12/6,原生,纽扣的游戏-vivo-开屏(原),373,65,10.7,28.69,17.43%
2018/12/6,Banner,红心大战接龙-qihoo-横幅,423,2,0.33,0.78,0.47%
2018/12/6,开屏,八分音符酱-酷派-开屏,27,0,0.04,1.48,0.00%
2018/12/6,Banner,完美贴合-百度-横幅,31,0,0.01,0.32,0.00%
2018/12/6,Banner,疯狂投篮-通用-横幅,111,1,0.23,2.07,0.90%
2018/12/6,开屏,红心大战接龙-金立游戏-开屏,207,10,2.29,11.06,4.83%
2018/12/6,插屏,球球跳-oppo-插屏,40,4,0.29,7.25,10.00%
2018/12/6,原生,宝宝爱洗手-oppo-插屏(原),2,0,0,0,0.00%
2018/12/6,插屏,守卫GDP-taptap-插屏,6,0,0,0,0.00%
2018/12/6,Banner,保护气球-taptap-横幅,"1,715",10,1.81,1.06,0.58%
2018/12/6,插屏,线条飞跃-好游-插屏,123,3,0.18,1.46,2.44%
2018/12/6,Banner,球球跳-oppo-横,"3,086",39,3.08,1,1.26%
2018/12/6,插屏,疯狂投篮4399-插,605,29,2.75,4.55,4.79%
2018/12/6,Banner,滚动的球球-小米-横幅,259,0,0.05,0.19,0.00%
2018/12/6,Banner,线条飞跃-小米-横幅,70,0,0,0,0.00%
2018/12/6,Banner,芝士就是力量-oppo-横幅,"20,306",36,4.65,0.23,0.18%
2018/12/6,原生,完美贴合-百度-插屏(原),14,2,0.07,5,14.29%
2018/12/6,原生,十字绣-华为-开屏（自）,3,1,0.1,33.33,33.33%
2018/12/6,开屏,六角拼拼-vivo-开屏,"1,239",83,16.72,13.49,6.70%
2018/12/6,开屏,寻光-应用宝-开屏,85,3,0.47,5.53,3.53%
2018/12/6,Banner,奇妙的森林-联想-横幅,11,0,0,0,0.00%
2018/12/6,插屏,红心大战接龙-qihoo-插屏,57,0,0.01,0.18,0.00%
2018/12/6,原生,完美贴合-4399-插屏(原),168,6,0.47,2.8,3.57%
2018/12/6,原生,开心玻璃杯-小米-插屏(原),"3,285",268,20.6,6.27,8.16%
2018/12/6,Banner,掘地登山-好游快爆-横幅,302,1,0.27,0.89,0.33%
2018/12/6,开屏,寻光-小米-开屏,59,1,0.26,4.41,1.69%
2018/12/6,Banner,奇妙的森林-小米-横幅,10,0,0.01,1,0.00%
2018/12/6,插屏,掘地登山-联想-插屏,32,1,0.47,14.69,3.13%
2018/12/6,Banner,全民跳一跳-oppo-横幅,"2,475",30,2.82,1.14,1.21%
2018/12/6,Banner,完美贴合-联想-横幅,207,0,0.02,0.1,0.00%
2018/12/6,插屏,六角拼拼-vivo-插屏,"2,817",132,13.21,4.69,4.69%
2018/12/6,开屏,十字绣-三星-开屏,257,9,1.29,5.02,3.50%
2018/12/6,插屏,一球爆破-vivo-插屏,163,12,0.88,5.4,7.36%
2018/12/6,原生,芝士就是力量-4399-开屏(原),37,0,0.04,1.08,0.00%
2018/12/6,Banner,飞刀射击-金立-横幅,40,1,0.22,5.5,2.50%
2018/12/6,原生,贪吃大作战-华为-插屏(原),"22,939","3,576",268.99,11.73,15.59%
2018/12/6,Banner,保护气球-中兴-横幅,538,4,0.39,0.72,0.74%
2018/12/6,插屏,线条飞跃-qihoo-插屏,255,11,0.63,2.47,4.31%
2018/12/6,Banner,红心大战接龙-联想-横幅,426,3,0.21,0.49,0.70%
2018/12/6,Banner,纽扣的游戏4399-横幅,603,3,0.25,0.41,0.50%
2018/12/6,原生,吃鸡大英雄-vivo-插屏(原),"3,120",380,62.95,20.18,12.18%
2018/12/6,Banner,疯狂投篮-小米-横幅,818,18,1.43,1.75,2.20%
2018/12/6,Banner,完美贴合-oppo-横幅,"2,852",7,0.57,0.2,0.25%
2018/12/6,原生,粘住火柴蜘蛛人-oppo-插屏(原),3,0,0,0,0.00%
2018/12/6,插屏,疯狂投篮-小米-插屏,618,30,1.77,2.86,4.85%
2018/12/6,原生,八分音符酱-百度-退出广告-自,2,0,0,0,0.00%
2018/12/6,开屏,寻光-金立游戏-开屏,3,0,0,0,0.00%
2018/12/6,开屏,六角拼拼-酷派-开屏,7,0,0.02,2.86,0.00%
2018/12/6,开屏,完美贴合-联想-开屏,54,7,0.68,12.59,12.96%
2018/12/6,插屏,吃鸡大英雄-vivo-插屏,38,3,0.02,0.53,7.89%
2018/12/6,原生,吃鸡大英雄-百度-插屏(原),266,23,5.13,19.29,8.65%
2018/12/6,插屏,红心大战接龙-oppo-插屏,"34,374",657,63.46,1.85,1.91%
2018/12/6,原生,八分音符酱-小米-插屏（原）,339,74,14.21,41.92,21.83%
2018/12/6,原生,欢乐打豆豆-oppo-退出广告-自,9,0,0.01,1.11,0.00%
2018/12/6,开屏,贪吃蛇大战2048-金立游戏-开屏,8,1,0.08,10,12.50%
2018/12/6,插屏,八分音符酱-酷派-插屏,38,1,0.11,2.89,2.63%
2018/12/6,原生,保护气球-oppo-插屏(原),141,22,2.33,16.52,15.60%
2018/12/6,Banner,疯狂投篮-应用宝-横幅,182,3,0.18,0.99,1.65%
2018/12/6,插屏,寻光-oppo-插屏,627,10,1.44,2.3,1.59%
2018/12/6,插屏,欢乐打豆豆-金立游戏-插屏,0,0,0,0,0.00%
2018/12/6,Banner,贪吃蛇大战2048-联想-横幅,117,1,0.06,0.51,0.85%
2018/12/6,原生,掘地登山-好游快爆-开屏（原）,325,29,3.35,10.31,8.92%
2018/12/6,插屏,六角拼拼-酷派-插屏,9,0,0.01,1.11,0.00%
2018/12/6,插屏,十字绣-金立游戏-插屏,393,51,2.59,6.59,12.98%
2018/12/6,插屏,地表最强音-应用宝-插屏,2,0,0,0,0.00%
2018/12/6,插屏,飞刀射击-金立-插屏,14,1,0.04,2.86,7.14%
2018/12/6,插屏,全民跳一跳-酷派-插屏,10,0,0.01,1,0.00%
2018/12/6,Banner,贪吃蛇大战2048-应用宝-横幅,128,1,0.08,0.63,0.78%
2018/12/6,原生,指尖飞车-小米-开屏(原),41,7,0.75,18.29,17.07%
2018/12/6,Banner,八分音符酱-oppo-横幅,110,0,0.03,0.27,0.00%
2018/12/6,插屏,指尖陀螺-vivo-插屏,580,30,2.45,4.22,5.17%
2018/12/6,原生,线条飞跃-oppo-开屏(原),223,21,3.37,15.11,9.42%
2018/12/6,原生,八分音符酱-vivo-开屏(原),"1,546",220,47.13,30.49,14.23%
2018/12/6,开屏,球球大战方块-联想-开屏,26,5,0.86,33.08,19.23%
2018/12/6,原生,贪吃蛇大战2048-qihoo-开屏1,70,5,0.81,11.57,7.14%
2018/12/6,原生,纽扣的游戏-小米-插屏(原),391,63,4.98,12.74,16.11%
2018/12/6,Banner,飞刀射击-qihoo-横幅,136,1,0.02,0.15,0.74%
2018/12/6,原生,开心玻璃杯-oppo-插屏（自）,106,13,0.63,5.94,12.26%
2018/12/6,原生,粘住火柴蜘蛛人-中兴-开屏(原),581,48,7.27,12.51,8.26%
2018/12/6,插屏,球球大战方块-小米-插屏,0,0,0,0,0.00%
2018/12/6,原生,保护气球-好游-插屏(原),57,5,0.57,10,8.77%
2018/12/6,Banner,线条飞跃-tap-横幅,154,0,0.01,0.06,0.00%
2018/12/6,原生,面条滑溜溜-vivo-开屏(原),"1,371",119,17.23,12.57,8.68%
2018/12/6,插屏,奇妙的森林-小米-插屏,0,0,0,0,0.00%
2018/12/6,插屏,跳弹-联想-插屏,3,0,0,0,0.00%
2018/12/6,原生,球球大战方块-oppo-开屏(原),8,3,0.21,26.25,37.50%
2018/12/6,Banner,十字绣-应用宝-横幅,"1,820",5,0.37,0.2,0.27%
2018/12/6,开屏,疯狂投篮-通用-开屏,39,2,0.48,12.31,5.13%
2018/12/6,Banner,全民跳一跳-酷派-横幅,21,0,0,0,0.00%
2018/12/6,插屏,贪吃蛇大战2048-努比亚-插屏,464,20,1.43,3.08,4.31%
2018/12/6,Banner,掘地登山-4399-横幅,496,3,0.39,0.79,0.60%
2018/12/6,原生,八分音符酱-oppo-插屏(原),"6,837","1,518",131.89,19.29,22.20%
2018/12/6,插屏,一球爆破-好游-插屏,146,1,0.08,0.55,0.68%
2018/12/6,开屏,欢乐球球-tap-开屏,20,1,0.37,18.5,5.00%
2018/12/6,原生,贪吃蛇大战2048-4399-插屏(原),9,2,0.41,45.56,22.22%
2018/12/6,原生,指尖飞车-vivo-插屏(原),209,43,4.75,22.73,20.57%
2018/12/6,原生,掘地登山-4399-开屏（原）,373,28,5.11,13.7,7.51%
2018/12/6,原生,飞刀射击-qihoo-插屏(原),8,2,0.28,35,25.00%
2018/12/6,Banner,贪吃蛇大战2048-努比亚-横幅,291,2,0.99,3.4,0.69%
2018/12/6,原生,开心玻璃杯-vivo-开屏（1）,"4,844",168,17.95,3.71,3.47%
2018/12/6,开屏,寻光4399-开屏,16,0,0.04,2.5,0.00%
2018/12/6,插屏,保护气球-oppo-插屏,138,6,0.67,4.86,4.35%
2018/12/6,插屏,疯狂投篮-通用-插屏-激励,0,0,0,0,0.00%
2018/12/6,Banner,球球跳一跳-联想-横幅,7,0,0.01,1.43,0.00%
2018/12/6,Banner,芝士就是力量-百度-横幅,8,0,0,0,0.00%
2018/12/6,Banner,芝士就是力量-联想-横幅,260,1,0.07,0.27,0.38%
2018/12/6,开屏,八分音符酱4399-开屏,9,1,0.01,1.11,11.11%
2018/12/6,开屏,cadfdasfcasfca,833,62,6.63,7.96,7.44%
2018/12/6,原生,指尖飞车-华为-插屏(原),"2,517",410,18.64,7.41,16.29%
2018/12/6,Banner,魅影车手-好游-横幅,195,1,0.08,0.41,0.51%
2018/12/6,原生,开心玻璃杯-4399-开屏(原),"2,238",88,14.29,6.39,3.93%
2018/12/6,Banner,面条滑溜溜-联想-横幅,269,1,0.09,0.33,0.37%
2018/12/6,原生,粘住火柴蜘蛛人-oppo-开屏(原),3,0,0,0,0.00%
2018/12/6,原生,指尖飞车-好游-插屏(原),90,15,2.91,32.33,16.67%
2018/12/6,开屏,欢乐打豆豆-oppo-激励开屏,480,11,1.95,4.06,2.29%
2018/12/6,Banner,指尖陀螺-阿里云-横幅-新,0,0,0,0,0.00%
2018/12/6,Banner,球球大战方块-好游-横幅,17,0,0,0,0.00%
2018/12/6,原生,吃鸡大英雄-4399-插屏(原),500,63,16.7,33.4,12.60%
2018/12/6,开屏,奇妙的森林-oppo-开屏,35,2,0.45,12.86,5.71%
2018/12/6,原生,吃鸡大英雄-中兴-开屏(原生),593,23,1.96,3.31,3.88%
