时间,广告位类型,广告位,广告展示数,点击量,预计收入,千次展示收益,点击率
2018-11-01,插屏,保护气球-4399-插屏,443,21,5.25,11.85,4.74%
2018-11-01,插屏,保护气球-魅族-插屏,23,4,0.90,39.13,17.39%
2018-11-01,插屏,寻光-应用宝-插屏,94,1,1.90,20.21,1.06%
2018-11-01,开屏,八分音符酱-百度-开屏,399,25,8.42,21.10,6.27%
2018-11-01,Banner,开心玻璃杯-wifi-横幅,"2,004",2,0.90,0.45,0.10%
2018-11-01,开屏,跳弹4399-开屏,1,0,0.00,0.00,0.00%
2018-11-01,开屏,球球跳一跳-联想-开屏,68,4,2.37,34.85,5.88%
2018-11-01,开屏,疯狂投篮-魅族-开屏1,160,15,5.91,36.94,9.38%
2018-11-01,插屏,保护气球-taptap-插屏,28,5,1.68,60.00,17.86%
2018-11-01,开屏,欢乐打豆豆-oppo-开屏,"3,045",212,66.00,21.67,6.96%
2018-11-01,Banner,指尖陀螺-vivo-横幅,811,12,4.27,5.27,1.48%
2018-11-01,开屏,地表最强音-联想-开屏,0,0,0.00,0.00,0.00%
2018-11-01,插屏,线条飞跃-小米-插屏,439,29,5.75,13.10,6.61%
2018-11-01,开屏,欢乐球球-4399-开屏,97,5,1.95,20.10,5.15%
2018-11-01,插屏,面条滑溜溜-qihoo-插屏,"3,682",265,55.86,15.17,7.20%
2018-11-01,插屏,十字绣-oppo-激励插屏,0,0,0.00,0.00,0.00%
2018-11-01,插屏,八分音符-纽扣助手-插屏,10,3,1.15,115.00,30.00%
2018-11-01,插屏,贪吃大作战-魅族-插屏,"1,014",44,14.91,14.70,4.34%
2018-11-01,Banner,十字绣hj-hj-横幅,12,0,0.00,0.00,0.00%
2018-11-01,Banner,贪吃蛇大战2048-华为-横幅,29,0,0.02,0.69,0.00%
2018-11-01,插屏,纽扣的游戏-联想-插屏,14,1,0.44,31.43,7.14%
2018-11-01,插屏,纽扣的游戏-九游-插屏,0,0,0.00,0.00,0.00%
2018-11-01,Banner,贪吃蛇大战2048-魅族-横幅,489,2,0.57,1.17,0.41%
2018-11-01,开屏,指尖陀螺-阿里云-开屏-新,1,0,0.00,0.00,0.00%
2018-11-01,插屏,纽扣的游戏-vivo-插屏,"6,268",486,118.19,18.86,7.75%
2018-11-01,插屏,贪吃蛇大战2048hj-hj-插屏,0,0,0.00,0.00,0.00%
2018-11-01,插屏,保护气球-金立游戏-插屏,431,28,8.77,20.35,6.50%
2018-11-01,开屏,指尖陀螺-小米-开屏,126,7,4.61,36.59,5.56%
2018-11-01,插屏,十字绣-qihoo-插屏,103,7,1.80,17.48,6.80%
2018-11-01,开屏,面条滑溜溜-好游-开屏,701,41,17.27,24.64,5.85%
2018-11-01,开屏,完美贴合-小米-开屏,320,20,8.61,26.91,6.25%
2018-11-01,Banner,指尖陀螺-小米-横幅,215,8,3.27,15.21,3.72%
2018-11-01,插屏,飞刀射击-联想-插屏,30,2,0.18,6.00,6.67%
2018-11-01,插屏,全民跳一跳-努比亚-插屏,277,28,4.02,14.51,10.11%
2018-11-01,开屏,皮皮虾我们走-oppo-开屏,2,0,0.00,0.00,0.00%
2018-11-01,开屏,线条飞跃-qihoo-开屏,16,2,0.67,41.88,12.50%
2018-11-01,开屏,地表最强音-应用宝-开屏,10,2,2.89,289.00,20.00%
2018-11-01,插屏,开心玻璃杯-好游快爆-插屏,242,8,2.81,11.61,3.31%
2018-11-01,Banner,面条滑溜溜-好游-横幅,"14,519",41,10.37,0.71,0.28%
2018-11-01,开屏,一球爆破-小米-开屏,192,10,5.98,31.15,5.21%
2018-11-01,Banner,六角拼拼-金立游戏-横幅,256,1,0.03,0.12,0.39%
2018-11-01,开屏,十字绣-4399-开屏,633,36,13.92,21.99,5.69%
2018-11-01,开屏,滚动的球球-联想-开屏,135,20,5.54,41.04,14.81%
2018-11-01,Banner,跳弹4399-横幅,0,0,0.00,0.00,0.00%
2018-11-01,开屏,贪吃蛇大战2048-联想-激励开屏,2,0,0.00,0.00,0.00%
2018-11-01,Banner,地表最强音-应用宝-横幅,11,0,0.07,6.36,0.00%
2018-11-01,开屏,地表最强音-魅族-开屏,7,1,0.25,35.71,14.29%
2018-11-01,Banner,红心大战接龙-vivo-横幅,"61,735",150,41.68,0.68,0.24%
2018-11-01,Banner,跳弹-oppo-横幅,14,0,0.00,0.00,0.00%
2018-11-01,Banner,地表最强音-oppo-横幅,32,1,0.16,5.00,3.13%
2018-11-01,Banner,保护气球-金立游戏-横幅,535,3,1.69,3.16,0.56%
2018-11-01,Banner,吃鸡大英雄-好游-横幅,429,4,0.45,1.05,0.93%
2018-11-01,插屏,飞刀射击-4399-插屏,121,13,3.39,28.02,10.74%
2018-11-01,插屏,欢乐打豆豆-oppo-激励插屏,0,0,0.00,0.00,0.00%
2018-11-01,开屏,球球跳-联想-开屏,95,7,2.59,27.26,7.37%
2018-11-01,开屏,疯狂投篮4399-开屏,171,12,4.51,26.37,7.02%
2018-11-01,Banner,滑稽大冒险-横幅,241,1,0.26,1.08,0.41%
2018-11-01,开屏,吃鸡大英雄-tap-开屏,179,24,2.01,11.23,13.41%
2018-11-01,原生,保护气球-qihoo-开屏(原),511,49,20.82,40.74,9.59%
2018-11-01,Banner,地表最强音-金立游戏-横幅,5,0,0.00,0.00,0.00%
2018-11-01,Banner,皮皮虾我们走-taptap-横幅,5,0,0.00,0.00,0.00%
2018-11-01,插屏,完美贴合-oppo-插屏,7,1,0.45,64.29,14.29%
2018-11-01,开屏,贪吃蛇大战2048-魅族-激励开屏,230,29,7.22,31.39,12.61%
2018-11-01,插屏,八分音符酱-百度-插屏,15,0,0.00,0.00,0.00%
2018-11-01,Banner,滚动的球球-联想-横幅,615,2,0.31,0.50,0.33%
2018-11-01,Banner,开心玻璃杯-vivo-横幅,"66,016",243,76.92,1.17,0.37%
2018-11-01,开屏,皮皮虾我们走-百度-开屏,2,0,0.00,0.00,0.00%
2018-11-01,开屏,球球跳-oppo-开屏,"1,592",134,46.08,28.94,8.42%
2018-11-01,开屏,保护气球-oppo-开屏,"4,122",225,72.71,17.64,5.46%
2018-11-01,开屏,十字绣-金立游戏-开屏,155,12,3.50,22.58,7.74%
2018-11-01,Banner,完美贴合-4399-横幅,192,1,0.74,3.85,0.52%
2018-11-01,插屏,全民跳一跳-小米-插屏,99,7,2.97,30.00,7.07%
2018-11-01,插屏,指尖陀螺-oppo-插屏,"12,109","1,023",218.55,18.05,8.45%
2018-11-01,Banner,纽扣的游戏-vivo-横幅,"7,577",67,13.92,1.84,0.88%
2018-11-01,插屏,疯狂投篮-vivo-插屏,"1,777",110,26.51,14.92,6.19%
2018-11-01,插屏,纽扣的游戏-小米-插屏,225,23,8.15,36.22,10.22%
2018-11-01,Banner,疯狂投篮4399-横,922,25,4.96,5.38,2.71%
2018-11-01,插屏,一球爆破-联想-插屏,19,1,0.66,34.74,5.26%
2018-11-01,开屏,全民跳跳跳-taptap-开屏,73,0,0.05,0.68,0.00%
2018-11-01,Banner,一球爆破-oppo-横幅,"2,161",15,2.88,1.33,0.69%
2018-11-01,插屏,疯狂投篮-联想-插屏,0,0,0.00,0.00,0.00%
2018-11-01,开屏,欢乐球球-小米-开屏,105,7,2.91,27.71,6.67%
2018-11-01,Banner,吃鸡大英雄-4399-横幅,"5,464",19,8.78,1.61,0.35%
2018-11-01,开屏,完美贴合-qihoo-开屏,358,26,16.83,47.01,7.26%
2018-11-01,开屏,六角拼拼-oppo-开屏,432,21,8.10,18.75,4.86%
2018-11-01,Banner,羽毛球大乱斗-banner,260,6,2.97,11.42,2.31%
2018-11-01,开屏,全民跳一跳-小米-开屏,25,3,0.80,32.00,12.00%
2018-11-01,开屏,面条滑溜溜-小米-开屏,94,5,2.91,30.96,5.32%
2018-11-01,插屏,八分音符酱-努比亚-插屏,15,0,0.02,1.33,0.00%
2018-11-01,开屏,红心大战接龙-oppo-开屏,"12,018",557,232.30,19.33,4.63%
2018-11-01,Banner,全民跳一跳4399-横幅,11,0,0.00,0.00,0.00%
2018-11-01,Banner,疯狂投篮-联想-横幅,1,0,0.00,0.00,0.00%
2018-11-01,Banner,球球跳一跳-小米-横幅,23,0,0.00,0.00,0.00%
2018-11-01,开屏,保护气球-vivo-开屏,"4,562",318,86.42,18.94,6.97%
2018-11-01,插屏,贪吃蛇大战2048-oppo-插屏-激励,0,0,0.00,0.00,0.00%
2018-11-01,开屏,飞刀射击-金立-开屏,29,3,1.14,39.31,10.34%
2018-11-01,Banner,面条滑溜溜-百度-横幅,2,0,0.00,0.00,0.00%
2018-11-01,Banner,六角拼拼-vivo-横幅,"19,244",69,17.66,0.92,0.36%
2018-11-01,开屏,十字绣-联想-激励开屏,25,0,0.00,0.00,0.00%
2018-11-01,开屏,十字绣-小米-激励开屏,126,5,1.06,8.41,3.97%
2018-11-01,插屏,面条滑溜溜-百度-插屏,4,1,0.65,162.50,25.00%
2018-11-01,插屏,面条滑溜溜-小米-插屏,181,17,2.95,16.30,9.39%
2018-11-01,插屏,十字绣hj-hj-插屏,3,0,0.00,0.00,0.00%
2018-11-01,插屏,奇妙的森林-oppo-插屏,102,6,1.32,12.94,5.88%
2018-11-01,插屏,欢乐打豆豆-oppo-插屏,"11,150",617,161.09,14.45,5.53%
2018-11-01,开屏,欢乐打豆豆-应用宝-开屏,201,14,8.10,40.30,6.97%
2018-11-01,插屏,奇妙的森林-金立游戏-插屏,1,0,0.00,0.00,0.00%
2018-11-01,开屏,八分音符酱-OPPO-开屏,"6,309",567,124.20,19.69,8.99%
2018-11-01,插屏,疯狂投篮-好游快爆-插屏,319,12,4.89,15.33,3.76%
2018-11-01,Banner,保护气球-oppo-横幅,"25,404",197,41.23,1.62,0.78%
2018-11-01,开屏,纽扣的游戏-小米-开屏,61,12,5.22,85.57,19.67%
2018-11-01,插屏,欢乐球球-tap-插屏,63,4,0.39,6.19,6.35%
2018-11-01,插屏,寻光-魅族-插屏,1,0,0.02,20.00,0.00%
2018-11-01,原生,保护气球-好游-开屏(原),957,48,14.96,15.63,5.02%
2018-11-01,原生,保护气球-小米-插屏(原),"3,273",371,113.88,34.79,11.34%
2018-11-01,插屏,保护气球-qihoo-插屏,194,11,2.54,13.09,5.67%
2018-11-01,开屏,保护气球-联想-开屏,350,18,6.20,17.71,5.14%
2018-11-01,Banner,八分音符酱-百度-横幅,417,1,0.66,1.58,0.24%
2018-11-01,插屏,贪吃蛇大战2048-金立游戏-插屏,106,6,2.99,28.21,5.66%
2018-11-01,开屏,魅影车手-好游-开屏,11,0,0.02,1.82,0.00%
2018-11-01,Banner,吃鸡大英雄-tap-横幅,129,0,0.02,0.16,0.00%
2018-11-01,插屏,滑稽大冒险-插屏,238,5,3.33,13.99,2.10%
2018-11-01,插屏,跳弹-oppo-插屏,0,0,0.00,0.00,0.00%
2018-11-01,Banner,保护气球-vivo-横幅,"19,712",106,75.00,3.80,0.54%
2018-11-01,开屏,指尖飞车-华为-开屏,"1,590",175,61.93,38.95,11.01%
2018-11-01,开屏,十字绣-联想-开屏,56,4,1.08,19.29,7.14%
2018-11-01,开屏,全民跳一跳-努比亚-开屏,30,2,0.28,9.33,6.67%
2018-11-01,开屏,保护气球-三星-开屏,152,6,2.12,13.95,3.95%
2018-11-01,开屏,指尖陀螺-vivo-开屏,240,15,4.75,19.79,6.25%
2018-11-01,插屏,纽扣的游戏4399-插屏,836,47,17.67,21.14,5.62%
2018-11-01,插屏,开心玻璃杯-vivo-插屏,"16,470","1,999",442.76,26.88,12.14%
2018-11-01,Banner,全民跳跳跳-taptap-横幅,478,0,0.17,0.36,0.00%
2018-11-01,开屏,指尖飞车-qihoo-开屏,655,65,33.64,51.36,9.92%
2018-11-01,开屏,吃鸡大英雄-vivo-开屏,"34,491","2,706",561.30,16.27,7.85%
2018-11-01,Banner,最强大脑-4399-banner,9,0,0.00,0.00,0.00%
2018-11-01,插屏,纽扣的游戏-金立游戏-插屏,"2,097",138,35.09,16.73,6.58%
2018-11-01,插屏,十字绣-oppo-插屏,"1,258",147,30.38,24.15,11.69%
2018-11-01,开屏,指尖飞车-应用宝-开屏,37,2,2.14,57.84,5.41%
2018-11-01,Banner,线条飞跃-4399-横幅,498,2,0.93,1.87,0.40%
2018-11-01,原生,开心玻璃杯-骑士-插屏（原）,3,0,0.02,6.67,0.00%
2018-11-01,插屏,假游戏2-插屏,161,16,2.02,12.55,9.94%
2018-11-01,开屏,一球爆破-联想-开屏,29,0,0.00,0.00,0.00%
2018-11-01,Banner,六角拼拼-酷派-横幅,60,0,0.00,0.00,0.00%
2018-11-01,插屏,十字绣-4399-插屏,"1,404",220,29.35,20.90,15.67%
2018-11-01,Banner,六角拼拼-联想-横幅,439,0,0.00,0.00,0.00%
2018-11-01,原生,保护气球-qihoo-插屏(原),511,70,30.08,58.86,13.70%
2018-11-01,开屏,飞刀射击-4399-开屏,67,2,0.69,10.30,2.99%
2018-11-01,Banner,皮皮虾我们走-联想-横幅,4,0,0.00,0.00,0.00%
2018-11-01,Banner,线条飞跃-好游-横幅,55,2,0.77,14.00,3.64%
2018-11-01,插屏,保护气球-联想-插屏,880,61,14.03,15.94,6.93%
2018-11-01,开屏,保护气球-4399-开屏,113,12,1.55,13.72,10.62%
2018-11-01,开屏,指尖飞车-联想-开屏,48,4,2.36,49.17,8.33%
2018-11-01,开屏,一球爆破-好游-开屏,18,2,0.32,17.78,11.11%
2018-11-01,开屏,球球跳-vivo-开屏,"1,001",87,24.77,24.75,8.69%
2018-11-01,开屏,暖暖换装物语-开屏,2,0,0.00,0.00,0.00%
2018-11-01,Banner,纽扣的游戏-小米-横幅,138,2,1.00,7.25,1.45%
2018-11-01,原生,吃鸡大英雄-oppo-插屏(原),"9,919","1,398",362.35,36.53,14.09%
2018-11-01,Banner,吃鸡大英雄-oppo-横幅,"9,422",86,43.80,4.65,0.91%
2018-11-01,插屏,完美贴合-小米-插屏,"1,766",74,27.55,15.60,4.19%
2018-11-01,开屏,贪吃蛇大战2048hj-hj-开屏,2,0,0.00,0.00,0.00%
2018-11-01,原生,保护气球-小米-开屏(原),"1,271",99,38.37,30.19,7.79%
2018-11-01,插屏,线条飞跃-魅族-插屏,0,0,0.00,0.00,0.00%
2018-11-01,开屏,吃鸡大英雄-小米-开屏,581,42,16.78,28.88,7.23%
2018-11-01,Banner,贪吃蛇大战2048-oppo-横幅,"3,804",33,10.79,2.84,0.87%
2018-11-01,插屏,吃鸡大英雄-tap-插屏,37,7,0.50,13.51,18.92%
2018-11-01,开屏,开心玻璃杯-小米-开屏,17,0,0.02,1.18,0.00%
2018-11-01,Banner,飞刀射击-4399-横幅,309,5,2.12,6.86,1.62%
2018-11-01,开屏,守护你前行-ios-开屏,303,33,9.15,30.20,10.89%
2018-11-01,开屏,疯狂投篮-应用宝-开屏,38,0,0.00,0.00,0.00%
2018-11-01,插屏,六角拼拼-联想-插屏,78,2,0.32,4.10,2.56%
2018-11-01,Banner,保护气球-魅族-横幅,29,0,0.00,0.00,0.00%
2018-11-01,Banner,开心玻璃杯-中兴-横幅,"9,017",11,2.75,0.30,0.12%
2018-11-01,开屏,球与方块-ios-开屏,36,1,0.82,22.78,2.78%
2018-11-01,插屏,线条飞跃-tap-插屏,17,0,0.03,1.76,0.00%
2018-11-01,开屏,假游戏2-开屏,89,5,1.19,13.37,5.62%
2018-11-01,开屏,线条飞跃-好游-开屏,5,1,0.76,152.00,20.00%
2018-11-01,开屏,线条飞跃-tap-开屏,5,1,1.53,306.00,20.00%
2018-11-01,开屏,球球大战方块-好游-开屏,27,1,0.36,13.33,3.70%
2018-11-01,Banner,指尖飞车-好游-横幅,9,0,0.00,0.00,0.00%
2018-11-01,原生,开心玻璃杯-wifi-开屏(原),401,19,12.28,30.62,4.74%
2018-11-01,Banner,飞刀射击-小米-横幅,245,2,2.88,11.76,0.82%
2018-11-01,开屏,魅影车手-联想-开屏,1,0,0.00,0.00,0.00%
2018-11-01,插屏,面条滑溜溜-联想-插屏,645,33,9.23,14.31,5.12%
2018-11-01,原生,吃鸡大英雄-中兴-插屏(原),"1,661",122,34.10,20.53,7.34%
2018-11-01,开屏,线条飞跃-小米-开屏,109,8,5.00,45.87,7.34%
2018-11-01,插屏,寻光-小米-插屏,3,0,0.00,0.00,0.00%
2018-11-01,插屏,纽扣的游戏-oppo-插屏,836,87,22.48,26.89,10.41%
