时间,广告位类型,广告位,广告展示数,点击量,预计收入,千次展示收益,点击率
2018-10-23,开屏,贪吃蛇大战2048-努比亚-开屏,49,5,0.31,6.33,10.20%
2018-10-23,开屏,吃鸡大英雄-oppo-开屏,26,5,0.33,12.69,19.23%
2018-10-23,开屏,欢乐打豆豆-通用-开屏,33,0,0.08,2.42,0.00%
2018-10-23,Banner,八分音符酱4399-横幅,30,0,0.00,0.00,0.00%
2018-10-23,Banner,八分音符酱-努比亚-横幅,204,0,0.01,0.05,0.00%
2018-10-23,插屏,十字绣-小米-插屏,"1,529",230,3.90,2.55,15.04%
2018-10-23,开屏,欢乐打豆豆-小米-激励开屏,29,0,0.02,0.69,0.00%
2018-10-23,开屏,八分音符酱-酷派-开屏,10,1,0.12,12.00,10.00%
2018-10-23,Banner,疯狂投篮-通用-横幅,23,2,0.12,5.22,8.70%
2018-10-23,开屏,红心大战接龙-金立游戏-开屏,266,19,2.50,9.40,7.14%
2018-10-23,插屏,球球跳-oppo-插屏,3,0,0.00,0.00,0.00%
2018-10-23,插屏,守卫GDP-taptap-插屏,3,0,0.00,0.00,0.00%
2018-10-23,Banner,保护气球-taptap-横幅,954,7,1.06,1.11,0.73%
2018-10-23,插屏,线条飞跃-好游-插屏,129,7,0.67,5.19,5.43%
2018-10-23,Banner,球球跳-oppo-横,9,0,0.00,0.00,0.00%
2018-10-23,插屏,疯狂投篮4399-插,668,37,5.81,8.70,5.54%
2018-10-23,Banner,线条飞跃-小米-横幅,"1,141",4,0.55,0.48,0.35%
2018-10-23,开屏,六角拼拼-vivo-开屏,"1,287",94,14.83,11.52,7.30%
2018-10-23,开屏,寻光-应用宝-开屏,169,6,1.39,8.22,3.55%
2018-10-23,Banner,奇妙的森林-联想-横幅,7,0,0.00,0.00,0.00%
2018-10-23,开屏,寻光-小米-开屏,2,0,0.00,0.00,0.00%
2018-10-23,Banner,奇妙的森林-小米-横幅,26,0,0.00,0.00,0.00%
2018-10-23,Banner,全民跳一跳-oppo-横幅,"3,229",65,6.34,1.96,2.01%
2018-10-23,插屏,六角拼拼-vivo-插屏,"3,060",117,15.48,5.06,3.82%
2018-10-23,Banner,飞刀射击-金立-横幅,68,3,0.07,1.03,4.41%
2018-10-23,Banner,保护气球-中兴-横幅,791,2,0.34,0.43,0.25%
2018-10-23,插屏,线条飞跃-360-插屏,27,0,0.03,1.11,0.00%
2018-10-23,Banner,红心大战接龙-联想-横幅,294,1,0.08,0.27,0.34%
2018-10-23,Banner,纽扣的游戏4399-横幅,898,2,0.29,0.32,0.22%
2018-10-23,Banner,疯狂投篮-小米-横幅,317,7,0.69,2.18,2.21%
2018-10-23,插屏,疯狂投篮-小米-插屏,266,12,1.81,6.80,4.51%
2018-10-23,原生,八分音符酱-百度-退出广告-自,2,0,0.00,0.00,0.00%
2018-10-23,开屏,寻光-金立游戏-开屏,0,0,0.00,0.00,0.00%
2018-10-23,开屏,六角拼拼-酷派-开屏,2,0,0.00,0.00,0.00%
2018-10-23,开屏,完美贴合-联想-开屏,8,0,0.00,0.00,0.00%
2018-10-23,插屏,红心大战接龙-oppo-插屏,"22,194",544,57.49,2.59,2.45%
2018-10-23,原生,欢乐打豆豆-oppo-退出广告-自,14,0,0.01,0.71,0.00%
2018-10-23,开屏,贪吃蛇大战2048-金立游戏-开屏,27,1,0.08,2.96,3.70%
2018-10-23,插屏,八分音符酱-酷派-插屏,31,2,0.15,4.84,6.45%
2018-10-23,Banner,疯狂投篮-应用宝-横幅,277,4,0.60,2.17,1.44%
2018-10-23,插屏,寻光-oppo-插屏,"3,415",94,9.33,2.73,2.75%
2018-10-23,开屏,面条滑溜溜-魅族-开屏,"4,003",395,42.05,10.50,9.87%
2018-10-23,插屏,欢乐打豆豆-金立游戏-插屏,0,0,0.00,0.00,0.00%
2018-10-23,Banner,贪吃蛇大战2048-联想-横幅,118,1,0.22,1.86,0.85%
2018-10-23,插屏,六角拼拼-酷派-插屏,5,0,0.00,0.00,0.00%
2018-10-23,插屏,十字绣-金立游戏-插屏,460,37,1.48,3.22,8.04%
2018-10-23,插屏,贪吃蛇大战2048-魅族-插屏,888,47,3.69,4.16,5.29%
2018-10-23,插屏,飞刀射击-金立-插屏,28,1,0.05,1.79,3.57%
2018-10-23,插屏,全民跳一跳-酷派-插屏,52,2,0.13,2.50,3.85%
2018-10-23,Banner,贪吃蛇大战2048-应用宝-横幅,206,2,0.16,0.78,0.97%
2018-10-23,Banner,八分音符酱-oppo-横幅,"24,426",163,16.30,0.67,0.67%
2018-10-23,插屏,指尖陀螺-vivo-插屏,303,12,0.82,2.71,3.96%
2018-10-23,开屏,八分音符酱-九游-开屏,0,0,0.00,0.00,0.00%
2018-10-23,开屏,球球大战方块-联想-开屏,3,0,0.00,0.00,0.00%
2018-10-23,开屏,六角拼拼-魅族-开屏,1,1,0.08,80.00,100.00%
2018-10-23,插屏,球球大战方块-小米-插屏,92,4,0.41,4.46,4.35%
2018-10-23,原生,保护气球-好游-插屏(原),"1,036",136,27.56,26.60,13.13%
2018-10-23,Banner,线条飞跃-tap-横幅,25,0,0.00,0.00,0.00%
2018-10-23,插屏,奇妙的森林-小米-插屏,5,0,0.00,0.00,0.00%
2018-10-23,插屏,跳弹-联想-插屏,6,1,0.07,11.67,16.67%
2018-10-23,Banner,十字绣-应用宝-横幅,"4,121",9,1.29,0.31,0.22%
2018-10-23,开屏,疯狂投篮-通用-开屏,14,1,0.36,25.71,7.14%
2018-10-23,Banner,全民跳一跳-酷派-横幅,78,0,0.00,0.00,0.00%
2018-10-23,插屏,贪吃蛇大战2048-努比亚-插屏,343,17,1.54,4.49,4.96%
2018-10-23,插屏,一球爆破-好游-插屏,290,4,0.79,2.72,1.38%
2018-10-23,开屏,欢乐球球-tap-开屏,45,8,1.22,27.11,17.78%
2018-10-23,Banner,贪吃蛇大战2048-努比亚-横幅,187,0,0.02,0.11,0.00%
2018-10-23,插屏,保护气球-oppo-插屏,133,14,0.75,5.64,10.53%
2018-10-23,插屏,疯狂投篮-通用-插屏-激励,0,0,0.00,0.00,0.00%
2018-10-23,Banner,球球跳一跳-联想-横幅,3,0,0.00,0.00,0.00%
2018-10-23,开屏,八分音符酱4399-开屏,5,0,0.00,0.00,0.00%
2018-10-23,开屏,十字绣-华为-开屏,"1,687",178,21.36,12.66,10.55%
2018-10-23,Banner,魅影车手-好游-横幅,153,1,0.10,0.65,0.65%
2018-10-23,Banner,面条滑溜溜-联想-横幅,179,0,0.03,0.17,0.00%
2018-10-23,原生,指尖飞车-好游-插屏(原),89,16,1.86,20.90,17.98%
2018-10-23,开屏,欢乐打豆豆-oppo-激励开屏,547,14,3.37,6.16,2.56%
2018-10-23,Banner,指尖陀螺-阿里云-横幅-新,0,0,0.00,0.00,0.00%
2018-10-23,Banner,球球大战方块-好游-横幅,25,0,0.00,0.00,0.00%
2018-10-23,开屏,奇妙的森林-oppo-开屏,55,3,0.37,6.73,5.45%
2018-10-23,插屏,跳弹-通用-插屏,206,17,3.13,15.19,8.25%
2018-10-23,开屏,欢乐打豆豆-应用宝-激励开屏,89,5,1.34,15.06,5.62%
2018-10-23,开屏,全民跳一跳4399-开屏,5,2,0.46,92.00,40.00%
2018-10-23,开屏,飞刀射击-vivo-开屏,"1,439",104,16.27,11.31,7.23%
2018-10-23,插屏,八分音符酱-vivo-插屏,"2,437",138,20.00,8.21,5.66%
2018-10-23,插屏,你胖你先吃-4399-插屏,0,0,0.00,0.00,0.00%
2018-10-23,Banner,飞刀射击-vivo-横幅,"2,535",20,2.31,0.91,0.79%
2018-10-23,开屏,面条滑溜溜-qihoo-开屏,8,0,0.00,0.00,0.00%
2018-10-23,开屏,开心玻璃杯-qihoo-开屏,"2,102",101,14.55,6.92,4.80%
2018-10-23,Banner,六角拼拼-安卓-横幅,23,0,0.00,0.00,0.00%
2018-10-23,开屏,寻光-oppo-开屏,"1,185",57,9.71,8.19,4.81%
2018-10-23,插屏,十字绣-vivo-插屏,"5,314",535,20.60,3.88,10.07%
2018-10-23,开屏,指尖飞车-oppo-开屏,6,0,0.01,1.67,0.00%
2018-10-23,插屏,纽扣的游戏-安智-插屏,0,0,0.00,0.00,0.00%
2018-10-23,插屏,开心玻璃杯-oppo-插屏,133,6,0.57,4.29,4.51%
2018-10-23,插屏,羽毛球大乱斗-插屏,84,8,0.77,9.17,9.52%
2018-10-23,Banner,跳弹-联想-横幅,514,0,0.01,0.02,0.00%
2018-10-23,开屏,纽扣的游戏-vivo-开屏,304,41,5.58,18.36,13.49%
2018-10-23,原生,欢乐打豆豆-通用-退出广告-自,0,0,0.00,0.00,0.00%
2018-10-23,插屏,欢乐打豆豆-应用宝-插屏,"1,189",34,3.04,2.56,2.86%
2018-10-23,Banner,十字绣-qihoo-横幅,804,1,0.20,0.25,0.12%
2018-10-23,Banner,球球大战方块-小米-横幅,450,0,0.02,0.04,0.00%
2018-10-23,插屏,欢乐球球-小米-插屏,214,15,1.19,5.56,7.01%
2018-10-23,Banner,保护气球-360-横幅,"2,965",26,2.49,0.84,0.88%
2018-10-23,开屏,保护气球-taptap-开屏,35,5,0.96,27.43,14.29%
2018-10-23,Banner,贪吃蛇大战2048-小米-横幅,157,0,0.00,0.00,0.00%
2018-10-23,Banner,欢乐球球-小米-横幅,350,0,0.02,0.06,0.00%
2018-10-23,插屏,指尖陀螺-阿里云-插屏-新,0,0,0.00,0.00,0.00%
2018-10-23,插屏,八分音符酱-oppo-插屏,"9,564",621,48.25,5.04,6.49%
2018-10-23,插屏,球球跳一跳-taptap-插屏,3,0,0.00,0.00,0.00%
2018-10-23,插屏,吃鸡大英雄-oppo-插屏,34,2,0.26,7.65,5.88%
2018-10-23,开屏,球球大战方块-联想-激励开屏,1,0,0.00,0.00,0.00%
2018-10-23,Banner,欢乐打豆豆-oppo-横幅,"52,490",217,24.61,0.47,0.41%
2018-10-23,Banner,吃鸡大英雄-小米-横幅,250,3,0.47,1.88,1.20%
2018-10-23,开屏,贪吃蛇大战2048-vivo-开屏,534,63,6.81,12.75,11.80%
2018-10-23,插屏,跳弹4399-插屏,0,0,0.00,0.00,0.00%
2018-10-23,插屏,跳弹-OPPO-插屏-新,0,0,0.00,0.00,0.00%
2018-10-23,插屏,皮皮虾我们走-百度-插屏,0,0,0.00,0.00,0.00%
2018-10-23,Banner,欢乐打豆豆-魅族-横幅,"1,023",7,0.99,0.97,0.68%
2018-10-23,插屏,十字绣-金立游戏-激励插屏,0,0,0.00,0.00,0.00%
2018-10-23,原生,指尖飞车-好游-开屏(原),165,16,2.93,17.76,9.70%
2018-10-23,插屏,地表最强音-金立游戏-插屏,55,4,0.23,4.18,7.27%
2018-10-23,插屏,贪吃蛇大战2048-应用宝-插屏,143,8,0.82,5.73,5.59%
2018-10-23,插屏,六角拼拼-小米-插屏,625,33,3.36,5.38,5.28%
2018-10-23,插屏,八分音符酱-小米-插屏,395,26,1.89,4.78,6.58%
2018-10-23,插屏,吃鸡大英雄-好游-插屏,122,4,0.45,3.69,3.28%
2018-10-23,插屏,贪吃蛇大战2048-oppo-插屏,"1,385",102,8.51,6.14,7.36%
2018-10-23,开屏,贪吃蛇大战2048-华为-开屏,3,0,0.00,0.00,0.00%
2018-10-23,开屏,保护气球-魅族-开屏,5,0,0.00,0.00,0.00%
2018-10-24,插屏,六角拼拼-金立游戏-插屏,137,8,0.57,4.16,5.84%
2018-10-24,开屏,欢乐打豆豆-三星-开屏,0,0,0.00,0.00,0.00%
2018-10-24,开屏,贪吃蛇大战2048-应用宝-开屏,51,6,1.22,23.92,11.76%
2018-10-24,插屏,开心玻璃杯-qihoo-插屏,"5,902",257,23.89,4.05,4.35%
2018-10-24,插屏,奇妙的森林-4399-插屏,0,0,0.00,0.00,0.00%
2018-10-24,插屏,贪吃蛇大战2048-青柠-插屏,0,0,0.00,0.00,0.00%
2018-10-24,开屏,十字绣-oppo-激励开屏,542,19,2.85,5.26,3.51%
2018-10-24,Banner,红心大战接龙-金立游戏-横幅,"2,430",4,0.86,0.35,0.16%
2018-10-24,开屏,十字绣-应用宝-开屏,567,30,3.87,6.83,5.29%
2018-10-24,开屏,保护气球-小米-开屏,55,3,0.63,11.45,5.45%
2018-10-24,开屏,保护气球-华为-开屏,"2,819",326,34.13,12.11,11.56%
2018-10-24,插屏,八分音符酱-百度-插屏-1.3.0,89,6,0.77,8.65,6.74%
2018-10-24,插屏,八分音符酱4399-插屏,15,1,0.02,1.33,6.67%
2018-10-24,开屏,疯狂投篮-oppo-开屏,"3,209",496,52.76,16.44,15.46%
2018-10-24,Banner,十字绣-金立游戏-横幅,"1,155",5,0.49,0.42,0.43%
2018-10-24,插屏,贪吃蛇大战2048-vivo-插屏,"1,299",73,4.67,3.60,5.62%
2018-10-24,Banner,暖暖换装物语-横幅,7,0,0.00,0.00,0.00%
2018-10-24,Banner,保护气球-小米-横幅,79,1,0.21,2.66,1.27%
2018-10-24,Banner,红心大战接龙-oppo-横幅,"84,553",270,36.04,0.43,0.32%
2018-10-24,开屏,红心大战接龙-4399-开屏1,913,38,7.90,8.65,4.16%
2018-10-24,插屏,地表最强音-小米-插屏,11,1,0.01,0.91,9.09%
2018-10-24,插屏,球球跳-联想-插屏,98,6,0.83,8.47,6.12%
2018-10-24,开屏,红心大战接龙-qihoo-开屏,2,0,0.00,0.00,0.00%
2018-10-24,原生,贪吃蛇-青柠-退出广告-自,2,0,0.01,5.00,0.00%
2018-10-24,原生,保护气球-taptap-插屏(原),583,65,10.75,18.44,11.15%
2018-10-24,Banner,奇妙的森林-oppo-横幅,116,0,0.01,0.09,0.00%
2018-10-24,插屏,球球跳-vivo-插屏,"2,011",113,7.68,3.82,5.62%
2018-10-24,开屏,纽扣的游戏4399-开屏,175,22,3.27,18.69,12.57%
2018-10-24,Banner,指尖飞车-taptap-横幅,"2,625",17,1.63,0.62,0.65%
2018-10-24,开屏,i6066-开屏,28,5,1.29,46.07,17.86%
2018-10-24,开屏,六角拼拼-小米-开屏,254,16,3.76,14.80,6.30%
2018-10-24,开屏,球球大战方块-小米-开屏,100,5,0.90,9.00,5.00%
2018-10-24,开屏,疯狂投篮-小米-开屏,59,10,1.92,32.54,16.95%
2018-10-24,开屏,全民跳一跳-酷派-开屏,8,1,0.06,7.50,12.50%
2018-10-24,插屏,贪吃蛇大战2048-应用宝-激励插屏,0,0,0.00,0.00,0.00%
2018-10-24,Banner,贪吃蛇大战2048-九游-横幅,92,0,0.01,0.11,0.00%
2018-10-24,插屏,红心大战接龙-联想-插屏,41,2,0.24,5.85,4.88%
2018-10-24,插屏,疯狂投篮-应用宝-插屏,281,21,0.90,3.20,7.47%
2018-10-24,开屏,贪吃蛇大战20484399-开屏,14,2,0.62,44.29,14.29%
2018-10-24,Banner,纽扣的游戏-金立游戏-横幅,"1,304",23,1.74,1.33,1.76%
2018-10-24,插屏,八分音符酱-阿里云-插屏,0,0,0.00,0.00,0.00%
2018-10-24,开屏,吃鸡大英雄-联想-开屏,3,0,0.00,0.00,0.00%
2018-10-24,Banner,全民跳一跳-小米-横幅,41,1,0.19,4.63,2.44%
2018-10-24,插屏,指尖陀螺-联想-插屏,0,0,0.00,0.00,0.00%
2018-10-24,插屏,红心大战接龙-4399-插屏1,"1,755",64,5.22,2.97,3.65%
2018-10-24,插屏,欢乐打豆豆-通用-插屏,357,10,0.63,1.76,2.80%
2018-10-24,插屏,开心玻璃杯-联想-插屏,"1,615",121,12.00,7.43,7.49%
2018-10-24,开屏,纽扣的游戏-oppo-开屏,"3,999",582,61.71,15.43,14.55%
2018-10-24,Banner,面条滑溜溜-魅族-横幅,"73,344",265,28.48,0.39,0.36%
2018-10-24,开屏,保护气球-中兴-开屏,59,6,1.69,28.64,10.17%
2018-10-24,开屏,疯狂投篮-三星-开屏,"1,125",203,32.87,29.22,18.04%
2018-10-24,原生,指尖飞车-taptap-开屏(原),680,56,6.73,9.90,8.24%
2018-10-24,Banner,保护气球-好游-横幅,"1,021",6,0.65,0.64,0.59%
2018-10-24,插屏,欢乐打豆豆-联想-插屏,0,0,0.00,0.00,0.00%
2018-10-24,插屏,纽扣的游戏-oppo-插屏,0,0,0.00,0.00,0.00%
2018-10-24,开屏,开心玻璃杯-联想-开屏,937,49,6.99,7.46,5.23%
2018-10-24,插屏,八分音符酱-阿里云-插屏-激励,0,0,0.00,0.00,0.00%
2018-10-24,Banner,指尖飞车-360-横幅,84,6,0.85,10.12,7.14%
2018-10-24,开屏,飞刀射击-小米-开屏,98,9,1.06,10.82,9.18%
2018-10-24,插屏,保护气球-小米-插屏,78,8,0.69,8.85,10.26%
2018-10-24,Banner,球球跳一跳-好游-横幅,30,3,0.32,10.67,10.00%
2018-10-24,开屏,贪吃蛇大战2048-联想-开屏,80,10,1.74,21.75,12.50%
2018-10-24,开屏,纽扣的游戏-魅族-开屏,0,0,0.00,0.00,0.00%
2018-10-24,插屏,保护气球-vivo-插屏,"23,324","1,081",97.38,4.18,4.63%
2018-10-24,插屏,八分音符酱-九游-插屏,2,0,0.01,5.00,0.00%
2018-10-24,Banner,飞刀射击-联想-横幅,365,11,1.61,4.41,3.01%
2018-10-24,Banner,八分音符酱-九游-横幅,5,0,0.00,0.00,0.00%
2018-10-24,插屏,面条滑溜溜-好游-插屏,"1,922",110,6.51,3.39,5.72%
2018-10-24,开屏,贪吃蛇大战2048-通用-开屏,149,7,1.10,7.38,4.70%
2018-10-24,插屏,飞刀射击-小米-插屏,223,11,0.63,2.83,4.93%
2018-10-24,开屏,贪吃蛇大战2048-小米-开屏,162,20,2.04,12.59,12.35%
2018-10-24,Banner,十字绣-联想-横幅,265,0,0.00,0.00,0.00%
2018-10-24,Banner,开心玻璃杯-qihoo-横幅,"10,666",47,7.09,0.66,0.44%
2018-10-24,开屏,奇妙的森林-小米-开屏,14,2,0.18,12.86,14.29%
2018-10-24,插屏,球球跳一跳-联想-插屏,1,0,0.00,0.00,0.00%
2018-10-24,插屏,斗图大作战-插屏,7,1,0.01,1.43,14.29%
2018-10-24,插屏,纽扣的游戏-通用-插屏-新,0,0,0.00,0.00,0.00%
2018-10-24,Banner,全民跳一跳-努比亚-横幅,269,3,0.31,1.15,1.12%
2018-10-24,Banner,指尖飞车-联想-横幅,128,1,0.16,1.25,0.78%
2018-10-24,Banner,球球跳-联想-横幅,378,3,0.65,1.72,0.79%
2018-10-24,插屏,魅影车手-好游-插屏,10,0,0.00,0.00,0.00%
2018-10-24,插屏,面条滑溜溜-魅族-插屏,"116,603","8,409",360.44,3.09,7.21%
2018-10-24,Banner,疯狂投篮-oppo-横幅,"6,590",274,26.55,4.03,4.16%
2018-10-24,插屏,保护气球-三星-插屏,662,46,4.79,7.24,6.95%
2018-10-24,插屏,保护气球-好游-插屏,13,0,0.05,3.85,0.00%
2018-10-24,插屏,保护气球-中兴-插屏,619,26,4.41,7.12,4.20%
2018-10-24,Banner,开心玻璃杯-联想-横幅,"4,158",9,0.74,0.18,0.22%
2018-10-24,插屏,小飞机大战-插屏,0,0,0.00,0.00,0.00%
2018-10-24,开屏,十字绣-小米-开屏,376,37,5.57,14.81,9.84%
2018-10-24,插屏,红心大战接龙-vivo-插屏,"7,257",182,27.65,3.81,2.51%
2018-10-24,开屏,疯狂投篮-好游快爆-开屏,161,8,1.06,6.58,4.97%
2018-10-24,开屏,六角拼拼-联想-开屏,77,2,2.62,34.03,2.60%
2018-10-24,开屏,飞刀射击-联想-开屏,43,8,1.14,26.51,18.60%
2018-10-24,开屏,地表最强音-oppo-开屏,72,12,1.84,25.56,16.67%
2018-10-24,Banner,疯狂投篮-好游快爆-横幅,447,9,1.50,3.36,2.01%
2018-10-24,开屏,纽扣的游戏-金立游戏-开屏,254,16,1.38,5.43,6.30%
2018-10-24,Banner,开心玻璃杯-好游快爆-横幅,"1,057",6,0.44,0.42,0.57%
2018-10-24,Banner,十字绣-4399-横幅,"1,918",9,2.00,1.04,0.47%
2018-10-24,插屏,六角拼拼-小米-激励插屏,0,0,0.00,0.00,0.00%
2018-10-24,开屏,十字绣-qihoo-开屏,41,2,0.18,4.39,4.88%
2018-10-24,原生,贪吃蛇大战2048-百度-锁屏广告,1,0,0.01,10.00,0.00%
2018-10-24,开屏,贪吃蛇大战2048-三星-开屏,181,24,4.35,24.03,13.26%
2018-10-24,插屏,寻光-联想-插屏,5,0,0.00,0.00,0.00%
2018-10-24,Banner,保护气球-联想-横幅,"1,353",5,0.99,0.73,0.37%
2018-10-24,Banner,吃鸡大英雄-vivo-横幅,"9,861",154,19.81,2.01,1.56%
2018-10-24,插屏,纽扣的游戏-魅族-插屏,1,1,0.08,80.00,100.00%
2018-10-24,Banner,欢乐球球-4399-横幅,316,1,0.11,0.35,0.32%
2018-10-24,插屏,球球大战方块-好游-插屏,5,0,0.00,0.00,0.00%
2018-10-24,开屏,六角拼拼-金立游戏-开屏,16,2,0.12,7.50,12.50%
2018-10-24,Banner,球球大战方块-联想-横幅,40,0,0.00,0.00,0.00%
2018-10-24,插屏,面条滑溜溜-oppo-插屏,"2,320",247,11.38,4.91,10.65%
2018-10-24,原生,八分音符酱-4399-退出广告-自,25,0,0.04,1.60,0.00%
2018-10-24,插屏,地表最强音-oppo-插屏,122,10,1.19,9.75,8.20%
2018-10-24,插屏,全民跳一跳-4399-插屏,28,2,1.00,35.71,7.14%
2018-10-24,开屏,面条滑溜溜-oppo-开屏,374,33,2.88,7.70,8.82%
2018-10-24,插屏,玩转羽毛球-通用-插屏,0,0,0.00,0.00,0.00%
2018-10-24,开屏,贪吃蛇大战2048-oppo-开屏,928,144,18.67,20.12,15.52%
2018-10-24,Banner,纽扣的游戏-oppo-横幅,"9,939",142,12.00,1.21,1.43%
2018-10-24,插屏,皮皮虾我们走-taptap-插屏,8,1,0.44,55.00,12.50%
2018-10-24,插屏,吃鸡大英雄-小米-插屏,277,13,0.46,1.66,4.69%
2018-10-24,开屏,奇妙的森林-联想-开屏,3,0,0.00,0.00,0.00%
2018-10-24,插屏,指尖陀螺-努比亚-插屏,33,0,0.01,0.30,0.00%
2018-10-24,插屏,滚动的球球-联想-插屏,167,14,1.09,6.53,8.38%
2018-10-24,Banner,老板锁屏-横幅,"35,008",179,19.08,0.55,0.51%
2018-10-24,Banner,完美贴合-小米-横幅,28,0,0.01,0.36,0.00%
2018-10-24,Banner,线条飞跃-360-横幅,106,0,0.01,0.09,0.00%
2018-10-24,插屏,贪吃蛇大战2048-小米-插屏,655,79,3.22,4.92,12.06%
2018-10-24,开屏,开心玻璃杯-好游快爆-开屏,276,18,2.52,9.13,6.52%
2018-10-24,插屏,全民跳一跳-oppo-插屏,"3,620",313,19.12,5.28,8.65%
2018-10-24,插屏,十字绣-小米-激励插屏,0,0,0.00,0.00,0.00%
2018-10-24,开屏,保护气球-好游-开屏,6,0,0.03,5.00,0.00%
2018-10-24,原生,开心玻璃杯-中兴-插屏(原),4,1,0.28,70.00,25.00%
2018-10-24,开屏,红心大战接龙-联想-开屏,56,2,0.30,5.36,3.57%
2018-10-24,原生,皮皮虾我们走-百度-退出广告-自,0,0,0.00,0.00,0.00%
2018-10-24,插屏,寻光-百度-插屏,159,6,0.32,2.01,3.77%
2018-10-24,插屏,红心大战接龙-小米-插屏,915,24,1.74,1.90,2.62%
2018-10-24,开屏,地表最强音-金立游戏-开屏,4,1,0.18,45.00,25.00%
2018-10-24,Banner,红心大战接龙-4399-横幅1,"7,365",15,1.90,0.26,0.20%
2018-10-24,开屏,保护气球-金立游戏-开屏,168,15,1.84,10.95,8.93%
2018-10-24,原生,贪吃蛇大战20484399-退出广告-自,3,0,0.00,0.00,0.00%
2018-10-24,Banner,八分音符酱-酷派-横幅,10,0,0.00,0.00,0.00%
2018-10-24,Banner,开心玻璃杯-oppo-横幅,450,8,0.63,1.40,1.78%
2018-10-24,开屏,八分音符酱-vivo-开屏,935,104,15.67,16.76,11.12%
2018-10-24,插屏,贪吃蛇大战20484399-插屏,67,8,1.01,15.07,11.94%
2018-10-24,原生,指尖飞车-taptap-插屏(原),"1,013",177,25.13,24.81,17.47%
2018-10-24,插屏,欢乐打豆豆-通用-插屏-激励,0,0,0.00,0.00,0.00%
2018-10-24,插屏,保护气球-4399-插屏,313,19,2.07,6.61,6.07%
2018-10-24,插屏,保护气球-魅族-插屏,9,0,0.02,2.22,0.00%
2018-10-24,插屏,寻光-应用宝-插屏,268,5,0.33,1.23,1.87%
2018-10-24,开屏,八分音符酱-百度-开屏,449,28,3.06,6.82,6.24%
2018-10-24,开屏,跳弹4399-开屏,1,0,0.00,0.00,0.00%
2018-10-24,开屏,球球跳一跳-联想-开屏,5,0,0.02,4.00,0.00%
2018-10-24,开屏,疯狂投篮-魅族-开屏1,158,16,1.13,7.15,10.13%
2018-10-24,插屏,保护气球-taptap-插屏,68,0,0.08,1.18,0.00%
2018-10-24,开屏,欢乐打豆豆-oppo-开屏,"2,398",214,30.76,12.83,8.92%
2018-10-24,Banner,指尖陀螺-vivo-横幅,498,13,1.70,3.41,2.61%
2018-10-24,插屏,线条飞跃-小米-插屏,"1,343",62,4.63,3.45,4.62%
2018-10-24,开屏,欢乐球球-4399-开屏,82,11,1.21,14.76,13.41%
2018-10-24,插屏,十字绣-oppo-激励插屏,0,0,0.00,0.00,0.00%
2018-10-24,插屏,八分音符-纽扣助手-插屏,41,0,0.03,0.73,0.00%
2018-10-24,Banner,贪吃蛇大战2048-华为-横幅,18,2,0.31,17.22,11.11%
2018-10-24,插屏,纽扣的游戏-联想-插屏,0,0,0.00,0.00,0.00%
2018-10-24,插屏,纽扣的游戏-九游-插屏,0,0,0.00,0.00,0.00%
2018-10-24,Banner,贪吃蛇大战2048-魅族-横幅,939,14,1.71,1.82,1.49%
2018-10-24,开屏,指尖陀螺-阿里云-开屏-新,2,0,0.00,0.00,0.00%
2018-10-24,插屏,纽扣的游戏-vivo-插屏,"3,587",324,41.48,11.56,9.03%
2018-10-24,插屏,贪吃蛇大战2048hj-hj-插屏,6,0,0.00,0.00,0.00%
2018-10-24,插屏,保护气球-金立游戏-插屏,432,41,1.41,3.26,9.49%
2018-10-24,开屏,指尖陀螺-小米-开屏,40,1,0.12,3.00,2.50%
2018-10-24,插屏,十字绣-qihoo-插屏,66,11,0.99,15.00,16.67%
2018-10-24,开屏,面条滑溜溜-好游-开屏,142,3,0.54,3.80,2.11%
2018-10-24,开屏,完美贴合-小米-开屏,13,0,0.01,0.77,0.00%
2018-10-24,Banner,指尖陀螺-小米-横幅,97,4,0.31,3.20,4.12%
2018-10-24,插屏,飞刀射击-联想-插屏,49,4,0.41,8.37,8.16%
2018-10-24,插屏,全民跳一跳-努比亚-插屏,292,6,0.56,1.92,2.05%
2018-10-24,开屏,线条飞跃-360-开屏,15,2,0.44,29.33,13.33%
2018-10-24,开屏,地表最强音-应用宝-开屏,3,1,0.15,50.00,33.33%
2018-10-24,插屏,开心玻璃杯-好游快爆-插屏,252,7,0.81,3.21,2.78%
2018-10-24,Banner,面条滑溜溜-好游-横幅,"2,357",9,0.95,0.40,0.38%
2018-10-24,开屏,一球爆破-小米-开屏,42,2,0.67,15.95,4.76%
2018-10-24,Banner,六角拼拼-金立游戏-横幅,761,2,0.34,0.45,0.26%
2018-10-24,开屏,十字绣-4399-开屏,516,22,3.60,6.98,4.26%
2018-10-24,开屏,滚动的球球-联想-开屏,93,19,2.03,21.83,20.43%
2018-10-24,Banner,跳弹4399-横幅,0,0,0.00,0.00,0.00%
2018-10-24,Banner,地表最强音-应用宝-横幅,2,0,0.00,0.00,0.00%
2018-10-24,开屏,地表最强音-魅族-开屏,17,1,0.21,12.35,5.88%
2018-10-24,Banner,红心大战接龙-vivo-横幅,"39,814",106,17.71,0.44,0.27%
2018-10-24,Banner,地表最强音-oppo-横幅,31,0,0.00,0.00,0.00%
